451	128
452	100
453	65
454	21
455	152
456	14
457	82
458	21
459	2
460	22
461	65
462	243
463	239
464	7
465	166
466	138
467	146
468	28
469	195
470	112
471	178
472	158
473	6
474	218
475	243
476	202
477	195
478	153
479	169
480	54
481	170
482	114
483	81
484	41
485	172
486	100
487	6
488	69
489	227
490	204
491	184
492	107
493	169
494	193
495	115
496	9
497	213
498	179
499	134
500	247
501	58
502	102
503	30
504	221
505	96
506	81
507	173
508	3
509	60
510	201
511	57
512	1
513	35
514	87
515	69
516	11
517	55
518	115
519	174
520	116
521	138
522	189
523	163
524	194
525	171
526	63
527	133
528	182
529	168
530	197
531	196
532	27
533	219
534	189
535	136
536	216
537	209
538	60
539	216
540	34
541	193
542	44
543	140
544	112
545	144
546	57
547	216
548	101
549	90
550	2
551	127
552	3
553	212
554	41
555	101
556	183
557	81
558	116
559	153
560	52
561	236
562	41
563	214
564	212
565	249
566	164
567	63
568	181
569	223
570	214
571	117
572	209
573	198
574	159
575	66
576	61
577	77
578	214
579	28
580	192
581	35
582	120
583	100
584	106
585	42
586	12
587	221
588	51
589	144
590	147
591	180
592	183
593	230
594	225
595	138
596	78
597	53
598	25
599	80
600	153
601	239
602	191
603	47
604	112
605	1
606	85
607	73
608	204
609	13
610	201
611	62
612	213
613	92
614	39
615	54
616	1
617	8
618	233
619	39
620	199
621	67
622	144
623	55
624	171
625	178
626	22
627	7
628	222
629	218
630	180
631	85
632	148
633	84
634	15
635	203
636	12
637	127
638	41
639	233
640	64
641	204
642	126
643	122
644	145
645	12
646	47
647	209
648	70
649	220
650	126
651	156
652	45
653	148
654	132
655	35
656	248
657	213
658	240
659	135
660	83
661	214
662	91
663	102
664	8
665	69
666	231
667	185
668	245
669	170
670	45
671	130
672	218
673	235
674	154
675	152
676	162
677	68
678	150
679	99
680	141
681	10
682	13
683	17
684	92
685	114
686	242
687	84
688	118
689	174
690	224
691	126
692	69
693	135
694	23
695	86
696	9
697	55
698	193
699	242
700	120
701	227
702	57
703	96
704	174
705	60
706	112
707	34
708	84
709	229
710	139
711	111
712	40
713	111
714	19
715	198
716	221
717	135
718	80
719	238
720	138
721	180
722	10
723	71
724	151
725	57
726	99
727	93
728	187
729	130
730	16
731	203
732	99
733	162
734	123
735	215
736	106
737	193
738	65
739	224
740	11
741	41
742	238
743	219
744	138
745	180
746	47
747	116
748	30
749	156
750	12
751	203
752	111
753	153
754	85
755	108
756	169
757	2
758	29
759	91
760	69
761	109
762	142
763	60
764	96
765	50
766	132
767	151
768	42
769	149
770	127
771	184
772	61
773	151
774	45
775	100
776	249
777	7
778	50
779	62
780	154
781	38
782	21
783	116
784	95
785	177
786	25
787	72
788	190
789	113
790	65
791	227
792	25
793	26
794	40
795	97
796	239
797	166
798	124
799	33
800	20
801	55
802	41
803	207
804	80
805	126
806	244
807	110
808	105
809	47
810	136
811	63
812	163
813	130
814	16
815	98
816	44
817	200
818	30
819	199
820	9
821	16
822	117
823	158
824	153
825	39
826	71
827	131
828	163
829	197
830	141
831	68
832	8
833	73
834	99
835	4
836	116
837	0
838	88
839	146
840	225
841	51
842	228
843	105
844	169
845	216
846	108
847	125
848	82
849	108
850	2
851	81
852	171
853	56
854	10
855	57
856	91
857	242
858	206
859	90
860	47
861	130
862	8
863	47
864	218
865	167
866	79
867	127
868	188
869	95
870	79
871	186
872	175
873	183
874	223
875	103
876	46
877	106
878	178
879	200
880	150
881	70
882	194
883	62
884	188
885	29
886	159
887	190
888	8
889	221
890	234
891	45
892	35
893	47
894	44
895	162
896	233
897	19
898	209
899	202
900	194
901	21
902	204
903	163
904	145
905	222
906	175
907	86
908	134
909	122
910	191
911	188
912	197
913	19
914	129
915	116
916	167
917	154
918	102
919	91
920	189
921	48
922	145
923	73
924	9
925	38
926	211
927	148
928	195
929	24
930	43
931	8
932	74
933	89
934	164
935	73
936	129
937	92
938	102
939	114
940	85
941	236
942	102
943	92
944	180
945	33
946	44
947	117
948	179
949	128
950	138
951	152
952	26
953	158
954	44
955	67
956	33
957	139
958	228
959	170
960	113
961	161
962	2
963	56
964	174
965	27
966	69
967	49
968	157
969	154
970	154
971	50
972	15
973	8
974	138
975	167
976	163
977	74
978	245
979	121
980	111
981	113
982	52
983	199
984	53
985	23
986	4
987	204
988	191
989	207
990	79
991	116
992	198
993	22
994	121
995	5
996	186
997	21
998	16
999	51
1000	244
1001	183
1002	162
1003	61
1004	168
1005	218
1006	97
1007	170
1008	71
1009	238
1010	232
1011	158
1012	112
1013	220
1014	195
1015	213
1016	172
1017	234
1018	121
1019	220
1020	53
1021	9
1022	172
1023	175
1024	201
1025	3
1026	107
1027	156
1028	9
1029	144
1030	102
1031	206
1032	159
1033	166
1034	211
1035	129
1036	16
1037	120
1038	44
1039	202
1040	9
1041	34
1042	24
1043	184
1044	187
1045	55
1046	196
1047	148
1048	179
1049	57
1050	41
1051	25
1052	81
1053	2
1054	65
1055	56
1056	228
1057	18
1058	199
1059	233
1060	90
1061	225
1062	204
1063	77
1064	10
1065	93
1066	0
1067	117
1068	84
1069	208
1070	92
1071	29
1072	49
1073	241
1074	221
1075	3
1076	186
1077	86
1078	27
1079	104
1080	190
1081	21
1082	90
1083	4
1084	154
1085	150
1086	246
1087	83
1088	185
1089	90
1090	89
1091	39
1092	110
1093	33
1094	241
1095	10
1096	146
1097	107
1098	57
1099	1
1100	45
1101	77
1102	62
1103	8
1104	134
1105	124
1106	246
1107	146
1108	107
1109	208
1110	52
1111	46
1112	157
1113	188
1114	76
1115	110
1116	36
1117	228
1118	201
1119	64
1120	54
1121	144
1122	212
1123	195
1124	223
1125	187
1126	217
1127	247
1128	67
1129	16
1130	214
1131	188
1132	58
1133	244
1134	198
1135	50
1136	89
1137	66
1138	204
1139	138
1140	206
1141	158
1142	153
1143	169
1144	110
1145	120
1146	173
1147	241
1148	62
1149	89
1150	205
1151	3
1152	128
1153	106
1154	246
1155	109
1156	95
1157	39
1158	20
1159	144
1160	101
1161	0
1162	181
1163	12
1164	95
1165	161
1166	14
1167	95
1168	116
1169	239
1170	145
1171	49
1172	241
1173	236
1174	65
1175	158
1176	230
1177	1
1178	33
1179	121
1180	104
1181	106
1182	21
1183	24
1184	35
1185	1
1186	55
1187	17
1188	51
1189	34
1190	27
1191	172
1192	154
1193	149
1194	221
1195	203
1196	93
1197	212
1198	127
1199	196
1200	139
1201	69
1202	204
1203	118
1204	12
1205	222
1206	25
1207	156
1208	40
1209	38
1210	136
1211	249
1212	104
1213	178
1214	222
1215	105
1216	35
1217	37
1218	204
1219	151
1220	124
1221	130
1222	57
1223	144
1224	68
1225	123
1226	230
1227	5
1228	34
1229	43
1230	206
1231	143
1232	245
1233	94
1234	178
1235	126
1236	114
1237	230
1238	60
1239	6
1240	224
1241	229
1242	76
1243	94
1244	61
1245	46
1246	78
1247	55
1248	0
1249	223
1250	173
1251	77
1252	39
1253	131
1254	97
1255	42
1256	191
1257	132
1258	148
1259	145
1260	127
1261	86
1262	221
1263	241
1264	240
1265	76
1266	223
1267	35
1268	6
1269	44
1270	30
1271	152
1272	29
1273	166
1274	54
1275	47
1276	212
1277	59
1278	34
1279	76
1280	149
1281	165
1282	114
1283	150
1284	48
1285	164
1286	157
1287	214
1288	56
1289	161
1290	109
1291	217
1292	143
1293	68
1294	226
1295	18
1296	14
1297	128
1298	196
1299	148
1300	2
1301	217
1302	237
1303	109
1304	48
1305	113
1306	118
1307	214
1308	162
1309	69
1310	240
1311	53
1312	188
1313	132
1314	59
1315	119
1316	73
1317	116
1318	48
1319	94
1320	177
1321	186
1322	45
1323	113
1324	46
1325	67
1326	232
1327	59
1328	178
1329	66
1330	71
1331	18
1332	66
1333	56
1334	134
1335	214
1336	241
1337	209
1338	1
1339	58
1340	88
1341	109
1342	107
1343	179
1344	175
1345	246
1346	179
1347	14
1348	205
1349	207
1350	158
1351	196
1352	163
1353	187
1354	131
1355	225
1356	185
1357	47
1358	85
1359	238
1360	217
1361	95
1362	238
1363	224
1364	167
1365	69
1366	192
1367	46
1368	115
1369	150
1370	191
1371	36
1372	91
1373	231
1374	138
1375	233
1376	44
1377	95
1378	215
1379	53
1380	164
1381	10
1382	74
1383	180
1384	11
1385	236
1386	34
1387	111
1388	152
1389	49
1390	154
1391	122
1392	28
1393	29
1394	182
1395	152
1396	152
1397	228
1398	40
1399	6
1400	195
1401	108
1402	116
1403	57
1404	9
1405	236
1406	148
1407	205
1408	149
1409	132
1410	76
1411	238
1412	53
1413	42
1414	160
1415	107
1416	164
1417	173
1418	110
1419	81
1420	18
1421	157
1422	124
1423	58
1424	27
1425	239
1426	151
1427	226
1428	105
1429	26
1430	33
1431	181
1432	102
1433	85
1434	220
1435	68
1436	156
1437	197
1438	47
1439	78
1440	132
1441	183
1442	64
1443	112
1444	231
1445	118
1446	24
1447	59
1448	76
1449	58
1450	69
1451	49
1452	48
1453	213
1454	227
1455	202
1456	149
1457	93
1458	90
1459	238
1460	123
1461	114
1462	103
1463	46
1464	190
1465	73
1466	181
1467	95
1468	98
1469	142
1470	156
1471	18
1472	18
1473	235
1474	101
1475	2
1476	154
1477	123
1478	195
1479	10
1480	75
1481	113
1482	57
1483	214
1484	226
1485	169
1486	89
1487	74
1488	69
1489	159
1490	234
1491	63
1492	248
1493	244
1494	179
1495	246
1496	172
1497	211
1498	7
1499	209
1500	193
1501	182
1502	242
1503	112
1504	218
1505	7
1506	27
1507	173
1508	72
1509	5
1510	174
1511	178
1512	0
1513	125
1514	73
1515	91
1516	36
1517	7
1518	215
1519	162
1520	117
1521	44
1522	140
1523	230
1524	99
1525	104
1526	16
1527	13
1528	148
1529	36
1530	136
1531	104
1532	202
1533	7
1534	213
1535	171
1536	154
1537	174
1538	247
1539	127
1540	115
1541	243
1542	124
1543	248
1544	175
1545	97
1546	104
1547	84
1548	241
1549	91
1550	144
1551	141
1552	149
1553	55
1554	34
1555	108
1556	93
1557	8
1558	10
1559	242
1560	147
1561	228
1562	133
1563	48
1564	215
1565	57
1566	102
1567	144
1568	50
1569	183
1570	245
1571	214
1572	102
1573	184
1574	131
1575	74
1576	203
1577	39
1578	95
1579	111
1580	34
1581	77
1582	41
1583	246
1584	92
1585	98
1586	216
1587	175
1588	120
1589	235
1590	209
1591	241
1592	111
1593	6
1594	232
1595	170
1596	55
1597	17
1598	193
1599	121
1600	136
1601	63
1602	133
1603	57
1604	203
1605	50
1606	66
1607	14
1608	137
1609	76
1610	211
1611	240
1612	247
1613	88
1614	141
1615	39
1616	200
1617	219
1618	11
1619	182
1620	249
1621	207
1622	208
1623	175
1624	224
1625	236
1626	150
1627	212
1628	204
1629	218
1630	165
1631	99
1632	44
1633	229
1634	166
1635	104
1636	123
1637	100
1638	147
1639	205
1640	48
1641	124
1642	249
1643	220
1644	159
1645	57
1646	154
1647	91
1648	177
1649	8
1650	81
1651	44
1652	30
1653	189
1654	12
1655	147
1656	99
1657	205
1658	47
1659	61
1660	102
1661	30
1662	236
1663	87
1664	111
1665	85
1666	64
1667	134
1668	228
1669	208
1670	180
1671	213
1672	50
1673	5
1674	11
1675	87
1676	166
1677	207
1678	238
1679	149
1680	152
1681	208
1682	228
1683	119
1684	77
1685	243
1686	38
1687	19
1688	116
1689	180
1690	38
1691	75
1692	101
1693	120
1694	72
1695	193
1696	9
1697	207
1698	71
1699	58
1700	6
1701	112
1702	159
1703	85
1704	101
1705	36
1706	124
1707	160
1708	18
1709	188
1710	63
1711	125
1712	4
1713	103
1714	247
1715	34
1716	74
1717	54
1718	111
1719	63
1720	30
1721	31
1722	248
1723	70
1724	80
1725	224
1726	97
1727	101
1728	30
1729	224
1730	246
1731	60
1732	129
1733	146
1734	108
1735	205
1736	148
1737	228
1738	60
1739	53
1740	149
1741	244
1742	127
1743	101
1744	197
1745	229
1746	152
1747	29
1748	241
1749	63
1750	131
1751	19
1752	198
1753	145
1754	184
1755	166
1756	88
1757	211
1758	212
1759	139
1760	66
1761	217
1762	112
1763	211
1764	111
1765	31
1766	36
1767	174
1768	200
1769	140
1770	70
1771	6
1772	142
1773	78
1774	32
1775	176
1776	131
1777	146
1778	114
1779	214
1780	128
1781	52
1782	162
1783	70
1784	131
1785	50
1786	177
1787	16
1788	62
1789	229
1790	213
1791	233
1792	59
1793	146
1794	71
1795	100
1796	194
1797	77
1798	44
1799	18
1800	6
1801	39
1802	114
1803	163
1804	37
1805	236
1806	83
1807	199
1808	62
1809	113
1810	208
1811	43
1812	225
1813	174
1814	237
1815	69
1816	116
1817	45
1818	173
1819	137
1820	102
1821	33
1822	7
1823	61
1824	24
1825	219
1826	231
1827	174
1828	80
1829	170
1830	171
1831	46
1832	88
1833	16
1834	168
1835	104
1836	230
1837	187
1838	68
1839	237
1840	1
1841	224
1842	167
1843	83
1844	221
1845	54
1846	22
1847	181
1848	45
1849	158
1850	182
1851	223
1852	246
1853	163
1854	70
1855	236
1856	112
1857	184
1858	69
1859	38
1860	32
1861	222
1862	1
1863	46
1864	30
1865	216
1866	245
1867	98
1868	222
1869	161
1870	71
1871	194
1872	199
1873	105
1874	144
1875	89
1876	226
1877	72
1878	240
1879	218
1880	56
1881	176
1882	87
1883	182
1884	85
1885	205
1886	206
1887	50
1888	134
1889	177
1890	17
1891	108
1892	166
1893	118
1894	243
1895	116
1896	89
1897	212
1898	236
1899	120
1900	124
1901	52
1902	155
1903	244
1904	2
1905	185
1906	125
1907	14
1908	123
1909	50
1910	13
1911	66
1912	121
1913	222
1914	188
1915	242
1916	195
1917	197
1918	167
1919	14
1920	83
1921	177
1922	57
1923	177
1924	121
1925	193
1926	167
1927	62
1928	34
1929	168
1930	97
1931	16
1932	67
1933	41
1934	182
1935	125
1936	11
1937	183
1938	160
1939	113
1940	140
1941	58
1942	64
1943	89
1944	113
1945	207
1946	100
1947	184
1948	37
1949	64
1950	224
1951	114
1952	117
1953	165
1954	245
1955	75
1956	225
1957	231
1958	238
1959	141
1960	132
1961	105
1962	52
1963	223
1964	227
1965	122
1966	60
1967	69
1968	171
1969	186
1970	67
1971	1
1972	212
1973	128
1974	143
1975	34
1976	83
1977	185
1978	38
1979	80
1980	4
1981	194
1982	242
1983	88
1984	129
1985	23
1986	143
1987	245
1988	37
1989	35
1990	58
1991	162
1992	239
1993	122
1994	232
1995	58
1996	79
1997	83
1998	115
