1430	592
1431	305
1432	46
1433	367
1434	621
1435	938
1436	711
1437	143
1438	230
1439	465
1440	254
1441	838
1442	671
1443	208
1444	544
1445	274
1446	884
1447	184
1448	873
1449	458
1450	396
1451	573
1452	774
1453	327
1454	139
1455	94
1456	573
1457	63
1458	257
1459	925
1460	175
1461	63
1462	819
1463	880
1464	930
1465	366
1466	225
1467	937
1468	587
1469	962
1470	310
1471	820
1472	591
1473	918
1474	754
1475	636
1476	938
1477	36
1478	45
1479	546
1480	655
1481	800
1482	170
1483	23
1484	527
1485	230
1486	49
1487	248
1488	584
1489	467
1490	646
1491	584
1492	995
1493	664
1494	655
1495	581
1496	451
1497	529
1498	813
1499	281
1500	550
1501	89
1502	506
1503	271
1504	683
1505	26
1506	946
1507	224
1508	95
1509	322
1510	362
1511	799
1512	513
1513	560
1514	642
1515	377
1516	85
1517	760
1518	477
1519	641
1520	29
1521	506
1522	738
1523	836
1524	723
1525	354
1526	905
1527	526
1528	280
1529	923
1530	105
1531	322
1532	300
1533	769
1534	480
1535	515
1536	787
1537	533
1538	148
1539	861
1540	257
1541	143
1542	609
1543	966
1544	147
1545	717
1546	456
1547	822
1548	309
1549	102
1550	284
1551	866
1552	530
1553	713
1554	924
1555	187
1556	333
1557	738
1558	578
1559	786
1560	511
1561	225
1562	323
1563	966
1564	880
1565	28
1566	655
1567	996
1568	682
1569	118
1570	306
1571	461
1572	363
1573	430
1574	995
1575	295
1576	711
1577	663
1578	507
1579	921
1580	710
1581	28
1582	670
1583	931
1584	473
1585	109
1586	887
1587	540
1588	423
1589	728
1590	852
1591	711
1592	768
1593	804
1594	367
1595	516
1596	377
1597	69
1598	952
1599	218
1600	882
1601	803
1602	373
1603	260
1604	206
1605	356
1606	832
1607	498
1608	216
1609	609
1610	367
1611	344
1612	922
1613	246
1614	41
1615	460
1616	904
1617	625
1618	342
1619	930
1620	67
1621	941
1622	951
1623	211
1624	316
1625	248
1626	48
1627	964
1628	354
1629	79
1630	685
1631	194
1632	763
1633	753
1634	684
1635	367
1636	279
1637	547
1638	534
1639	356
1640	176
1641	849
1642	932
1643	978
1644	842
1645	284
1646	907
1647	915
1648	88
1649	334
1650	416
1651	681
1652	999
1653	176
1654	534
1655	250
1656	639
1657	482
1658	289
1659	350
1660	195
1661	447
1662	397
1663	515
1664	361
1665	281
1666	701
1667	477
1668	583
1669	145
1670	624
1671	190
1672	601
1673	805
1674	283
1675	354
1676	448
1677	223
1678	52
1679	27
1680	663
1681	975
1682	331
1683	491
1684	491
1685	186
1686	824
1687	986
1688	646
1689	118
1690	502
1691	214
1692	353
1693	688
1694	284
1695	508
1696	35
1697	629
1698	73
1699	589
1700	587
1701	184
1702	164
1703	678
1704	407
1705	445
1706	398
1707	983
1708	358
1709	406
1710	7
1711	333
1712	695
1713	608
1714	296
1715	240
1716	304
1717	860
1718	979
1719	521
1720	426
1721	590
1722	555
1723	167
1724	674
1725	532
1726	98
1727	757
1728	138
1729	891
1730	397
1731	414
1732	651
1733	854
1734	412
1735	10
1736	219
1737	409
1738	218
1739	658
1740	987
1741	189
1742	518
1743	504
1744	895
1745	885
1746	941
1747	951
1748	788
1749	870
1750	626
1751	323
1752	226
1753	700
1754	411
1755	308
1756	261
1757	502
1758	528
1759	928
1760	718
1761	20
1762	297
1763	400
1764	893
1765	235
1766	942
1767	506
1768	233
1769	207
1770	414
1771	945
1772	267
1773	170
1774	366
1775	826
1776	819
1777	280
1778	34
1779	158
1780	364
1781	457
1782	19
1783	490
1784	564
1785	811
1786	556
1787	423
1788	666
1789	853
1790	545
1791	470
1792	774
1793	14
1794	290
1795	976
1796	321
1797	62
1798	946
1799	840
1800	186
1801	611
1802	506
1803	228
1804	492
1805	329
1806	154
1807	460
1808	934
1809	781
1810	354
1811	911
1812	214
1813	783
1814	61
1815	948
1816	428
1817	50
1818	189
1819	171
1820	364
1821	362
1822	882
1823	116
1824	940
1825	847
1826	725
1827	231
1828	918
1829	209
1830	652
1831	622
1832	101
1833	869
1834	981
1835	66
1836	841
1837	806
1838	367
1839	338
1840	669
1841	293
1842	127
1843	730
1844	282
1845	33
1846	331
1847	53
1848	44
1849	206
1850	508
1851	3
1852	518
1853	618
1854	154
1855	832
1856	345
1857	520
1858	602
1859	302
1860	430
1861	161
1862	178
1863	631
1864	813
1865	159
1866	725
1867	743
1868	78
1869	317
1870	537
1871	592
1872	952
1873	579
1874	20
1875	461
1876	868
1877	265
1878	427
1879	869
1880	572
1881	923
1882	913
1883	755
1884	179
1885	282
1886	858
1887	405
1888	775
1889	844
1890	408
1891	435
1892	266
1893	156
1894	247
1895	108
1896	210
1897	36
1898	433
1899	680
1900	42
1901	292
1902	564
1903	542
1904	145
1905	946
1906	485
1907	344
1908	608
1909	757
1910	43
1911	802
1912	630
1913	549
1914	922
1915	625
1916	142
1917	525
1918	488
1919	13
1920	910
1921	949
1922	893
1923	484
1924	146
1925	814
1926	422
1927	909
1928	334
1929	281
1930	779
1931	746
1932	353
1933	847
1934	80
1935	296
1936	565
1937	401
1938	739
1939	993
1940	954
1941	391
1942	952
1943	303
1944	377
1945	528
1946	378
1947	25
1948	86
1949	615
1950	562
1951	394
1952	124
1953	773
1954	854
1955	135
1956	151
1957	516
1958	48
1959	423
1960	220
1961	301
1962	496
1963	915
1964	10
1965	235
1966	881
1967	920
1968	948
1969	206
1970	998
1971	563
1972	798
1973	198
1974	469
1975	718
1976	620
1977	973
1978	387
1979	713
1980	988
1981	421
1982	139
1983	273
1984	994
1985	929
1986	530
1987	915
1988	500
1989	106
1990	81
1991	318
1992	532
1993	935
1994	873
1995	82
1996	742
1997	266
1998	804
